exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateScenarios	101	elaborate	1	39	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mother	an addict	XorY	d	Left Item	1520	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	40	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mentor	a thief	XorY	d	Left Item	2358	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	41	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a gang member	an astronaut	XorY	k	Right Item	4401	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	42	1	680	0	k	W	300	0	bucketList	simpleChoice	a gang member	a pedophile	XorY	d	Left Item	1484	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	43	1	680	0	k	W	300	0	counseling	simpleChoice	a mother	an adult	XorY	d	Left Item	2593	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	44	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a gang member	a celebrity	XorY	k	Right Item	3840	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	45	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a rapist	a celebrity	XorY	k	Right Item	845	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	46	1	680	0	k	W	300	0	bucketList	simpleChoice	an Olympian	a terrorist	XorY	d	Left Item	1076	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	47	1	680	0	k	W	300	0	hearingAids	simpleChoice	a congressman	a judge	XorY	k	Right Item	6325	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	48	1	680	0	k	W	300	0	bucketList	simpleChoice	an addict	a mentor	XorY	k	Right Item	1017	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	49	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a convict	a congressman	XorY	k	Right Item	1550	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	50	1	680	0	k	W	300	0	bucketList	simpleChoice	a teacher	a mentor	XorY	d	Left Item	3519	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	51	1	680	0	k	W	300	0	surgery	simpleChoice	a rapist	a gang member	XorY	k	Right Item	774	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	52	1	680	0	k	W	300	0	hearingAids	simpleChoice	an astronaut	a congressman	XorY	d	Left Item	4554	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	53	1	680	0	k	W	300	0	counseling	simpleChoice	a teacher	an adult	XorY	d	Left Item	1160	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	54	1	680	0	k	W	300	0	burntHouse	simpleChoice	a mother	a nun	XorY	d	Left Item	6356	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	55	1	680	0	k	W	300	0	burntHouse	simpleChoice	a nun	a mentor	XorY	d	Left Item	2587	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	56	1	680	0	k	W	300	0	counseling	simpleChoice	a rapist	an Olympian	XorY	k	Right Item	928	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	57	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a mother	a convict	XorY	d	Left Item	1118	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	58	1	680	0	k	W	300	0	burntHouse	simpleChoice	a nun	an Olympian	XorY	d	Left Item	1998	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	59	1	680	0	k	W	300	0	counseling	simpleChoice	an assassin	a terrorist	XorY	d	Left Item	5563	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	60	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a rapist	a convict	XorY	k	Right Item	1220	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	61	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a police officer	an elderly person	XorY	d	Left Item	4567	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	62	1	680	0	k	W	300	0	paralysis	simpleChoice	a nun	a pedophile	XorY	d	Left Item	1224	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	63	1	680	0	k	W	300	0	burntHouse	simpleChoice	an assassin	a judge	XorY	k	Right Item	1346	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	64	-1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an elderly person	a police officer	XorY	N/A	N/A	2258	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	65	1	680	0	k	W	300	0	surgery	simpleChoice	a congressman	a police officer	XorY	k	Right Item	1109	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	66	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a father	an Olympian	XorY	k	Right Item	4106	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	67	1	680	0	k	W	300	0	bucketList	simpleChoice	an Olympian	a mother	XorY	k	Right Item	8290	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	68	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a judge	an astronaut	XorY	d	Left Item	3676	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	69	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mentor	an addict	XorY	d	Left Item	1070	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	70	1	680	0	k	W	300	0	serviceDog	simpleChoice	a soldier	a pedophile	XorY	d	Left Item	895	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	71	1	680	0	k	W	300	0	counseling	simpleChoice	an Olympian	a celebrity	XorY	d	Left Item	1361	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	72	1	680	0	k	W	300	0	paralysis	simpleChoice	an astronaut	an addict	XorY	d	Left Item	2039	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	73	1	680	0	k	W	300	0	hearingAids	simpleChoice	a police officer	an Olympian	XorY	d	Left Item	1399	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	74	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an assassin	a terrorist	XorY	d	Left Item	2615	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	75	1	680	0	k	W	300	0	burntHouse	simpleChoice	a thief	a nun	XorY	k	Right Item	947	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	76	1	680	0	k	W	300	0	bucketList	simpleChoice	a teacher	a mother	XorY	k	Right Item	2597	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	77	1	680	0	k	W	300	0	bucketList	simpleChoice	an adult	a father	XorY	k	Right Item	1458	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	78	1	680	0	k	W	300	0	bucketList	simpleChoice	an Olympian	a judge	XorY	d	Left Item	2212	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	79	1	680	0	k	W	300	0	burntHouse	simpleChoice	a congressman	an Olympian	XorY	k	Right Item	5015	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	80	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a convict	XorY	d	Left Item	4490	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	81	1	680	0	k	W	300	0	serviceDog	simpleChoice	a soldier	an addict	XorY	d	Left Item	1062	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	82	1	680	0	k	W	300	0	surgery	simpleChoice	an assassin	an addict	XorY	k	Right Item	554	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	83	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a congressman	an assassin	XorY	d	Left Item	2003	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	84	1	680	0	k	W	300	0	surgery	simpleChoice	a pedophile	an adult	XorY	k	Right Item	936	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	85	1	680	0	k	W	300	0	paralysis	simpleChoice	a rapist	a police officer	XorY	k	Right Item	2191	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	101	elaborate	1	86	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a rapist	a judge	XorY	k	Right Item	992	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	0	0	680	0	k	W	300	0	paralysis	simpleChoice	a judge	a pedophile	XorY	d	Left Item	1201	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	1	0	680	0	k	W	300	0	serviceDog	simpleChoice	a mentor	a judge	XorY	k	Right Item	1584	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	2	0	680	0	k	W	300	0	hearingAids	simpleChoice	a mentor	an Olympian	XorY	d	Left Item	1787	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	3	0	680	0	k	W	300	0	surgery	simpleChoice	a nun	a convict	XorY	d	Left Item	965	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	4	0	680	0	k	W	300	0	counseling	simpleChoice	an astronaut	a terrorist	XorY	k	Right Item	1055	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	5	0	680	0	k	W	300	0	legalFees	simpleChoice	a father	a police officer	XorY	d	Left Item	812	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	6	0	680	0	k	W	300	0	bucketList	simpleChoice	a nun	a judge	XorY	d	Left Item	1151	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	7	0	680	0	k	W	300	0	burntHouse	simpleChoice	a mentor	a father	XorY	k	Right Item	1190	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	0	1	680	0	k	W	300	0	paralysis	simpleChoice	an addict	an adult	XorY	k	Right Item	2227	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	1	1	680	0	k	W	300	0	paralysis	simpleChoice	an Olympian	a father	XorY	k	Right Item	1023	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	2	1	680	0	k	W	300	0	legalFees	simpleChoice	a terrorist	a nun	XorY	k	Right Item	1814	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	3	1	680	0	k	W	300	0	burntHouse	simpleChoice	an astronaut	a soldier	XorY	d	Left Item	1517	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	4	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a teacher	an adult	XorY	d	Left Item	1047	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	5	1	680	0	k	W	300	0	surgery	simpleChoice	a terrorist	an addict	XorY	k	Right Item	1173	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	6	1	680	0	k	W	300	0	serviceDog	simpleChoice	a pedophile	a gang member	XorY	k	Right Item	2863	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	7	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a thief	a gang member	XorY	k	Right Item	1128	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	8	1	680	0	k	W	300	0	legalFees	simpleChoice	an astronaut	an assassin	XorY	d	Left Item	1465	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	9	1	680	0	k	W	300	0	hearingAids	simpleChoice	a rapist	a convict	XorY	k	Right Item	1011	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	10	1	680	0	k	W	300	0	surgery	simpleChoice	a pedophile	a rapist	XorY	d	Left Item	5768	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	11	1	680	0	k	W	300	0	hearingAids	simpleChoice	an Olympian	a rapist	XorY	d	Left Item	1178	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	12	1	680	0	k	W	300	0	hearingAids	simpleChoice	a soldier	an assassin	XorY	d	Left Item	973	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	13	1	680	0	k	W	300	0	bucketList	simpleChoice	a gang member	a terrorist	XorY	d	Left Item	1624	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	14	1	680	0	k	W	300	0	paralysis	simpleChoice	a police officer	an addict	XorY	d	Left Item	1929	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	15	1	680	0	k	W	300	0	legalFees	simpleChoice	a terrorist	an assassin	XorY	k	Right Item	917	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	16	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an assassin	an addict	XorY	k	Right Item	982	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	17	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a mentor	a teacher	XorY	k	Right Item	1436	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	18	1	680	0	k	W	300	0	hearingAids	simpleChoice	a father	a nun	XorY	d	Left Item	965	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	19	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a thief	a teacher	XorY	k	Right Item	978	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	20	1	680	0	k	W	300	0	serviceDog	simpleChoice	a congressman	a convict	XorY	d	Left Item	910	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	21	1	680	0	k	W	300	0	hearingAids	simpleChoice	an astronaut	an Olympian	XorY	k	Right Item	1149	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	22	1	680	0	k	W	300	0	surgery	simpleChoice	a celebrity	a thief	XorY	d	Left Item	973	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	23	1	680	0	k	W	300	0	bucketList	simpleChoice	a judge	a mother	XorY	k	Right Item	1197	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	24	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a father	a teacher	XorY	k	Right Item	1034	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	25	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a judge	a nun	XorY	k	Right Item	1421	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	26	1	680	0	k	W	300	0	surgery	simpleChoice	a terrorist	a celebrity	XorY	k	Right Item	947	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	27	1	680	0	k	W	300	0	hearingAids	simpleChoice	a soldier	a nun	XorY	k	Right Item	2249	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	28	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a nun	a mother	XorY	k	Right Item	894	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	29	1	680	0	k	W	300	0	bucketList	simpleChoice	a pedophile	an addict	XorY	k	Right Item	1426	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	30	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a terrorist	a celebrity	XorY	k	Right Item	1145	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	31	1	680	0	k	W	300	0	bucketList	simpleChoice	a mother	an Olympian	XorY	d	Left Item	933	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	32	1	680	0	k	W	300	0	surgery	simpleChoice	a soldier	a police officer	XorY	d	Left Item	1125	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	33	1	680	0	k	W	300	0	counseling	simpleChoice	a gang member	a congressman	XorY	d	Left Item	1613	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	34	1	680	0	k	W	300	0	bucketList	simpleChoice	a gang member	a nun	XorY	k	Right Item	1226	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	35	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a congressman	a teacher	XorY	k	Right Item	1022	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	36	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a gang member	an addict	XorY	k	Right Item	1779	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	37	1	680	0	k	W	300	0	counseling	simpleChoice	an elderly person	a congressman	XorY	d	Left Item	1289	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	38	1	680	0	k	W	300	0	burntHouse	simpleChoice	an elderly person	a pedophile	XorY	d	Left Item	1080	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	39	1	680	0	k	W	300	0	bucketList	simpleChoice	a rapist	a congressman	XorY	k	Right Item	989	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	40	1	680	0	k	W	300	0	legalFees	simpleChoice	a celebrity	a nun	XorY	k	Right Item	1884	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	41	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a mother	a pedophile	XorY	d	Left Item	1218	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	42	1	680	0	k	W	300	0	paralysis	simpleChoice	a judge	a thief	XorY	d	Left Item	2055	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	43	1	680	0	k	W	300	0	counseling	simpleChoice	a rapist	an elderly person	XorY	k	Right Item	1154	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	44	1	680	0	k	W	300	0	serviceDog	simpleChoice	a soldier	a congressman	XorY	d	Left Item	1116	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	45	1	680	0	k	W	300	0	bucketList	simpleChoice	a teacher	a terrorist	XorY	d	Left Item	1134	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	46	1	680	0	k	W	300	0	bucketList	simpleChoice	a mother	a father	XorY	d	Left Item	1882	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	47	1	680	0	k	W	300	0	surgery	simpleChoice	a convict	a soldier	XorY	k	Right Item	2283	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	48	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an addict	an elderly person	XorY	k	Right Item	910	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	49	1	680	0	k	W	300	0	bucketList	simpleChoice	a terrorist	a mentor	XorY	k	Right Item	843	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	50	1	680	0	k	W	300	0	counseling	simpleChoice	a convict	an adult	XorY	d	Left Item	1646	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	51	1	680	0	k	W	300	0	paralysis	simpleChoice	a teacher	a father	XorY	k	Right Item	1584	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	52	1	680	0	k	W	300	0	bucketList	simpleChoice	a rapist	a congressman	XorY	k	Right Item	1077	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	53	1	680	0	k	W	300	0	hearingAids	simpleChoice	a thief	a congressman	XorY	k	Right Item	1445	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	54	1	680	0	k	W	300	0	counseling	simpleChoice	an adult	a nun	XorY	d	Left Item	1498	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	55	1	680	0	k	W	300	0	surgery	simpleChoice	an addict	an elderly person	XorY	k	Right Item	1831	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	56	1	680	0	k	W	300	0	burntHouse	simpleChoice	an elderly person	a nun	XorY	d	Left Item	1987	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	57	1	680	0	k	W	300	0	burntHouse	simpleChoice	a father	a convict	XorY	d	Left Item	1052	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	58	1	680	0	k	W	300	0	paralysis	simpleChoice	a soldier	a terrorist	XorY	d	Left Item	1142	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	59	1	680	0	k	W	300	0	hearingAids	simpleChoice	a judge	a rapist	XorY	d	Left Item	1309	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	60	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a thief	a gang member	XorY	k	Right Item	2393	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	61	1	680	0	k	W	300	0	counseling	simpleChoice	a terrorist	a convict	XorY	k	Right Item	1616	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	62	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a mentor	a thief	XorY	d	Left Item	1375	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	63	1	680	0	k	W	300	0	surgery	simpleChoice	a judge	an astronaut	XorY	k	Right Item	1204	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	64	1	680	0	k	W	300	0	bucketList	simpleChoice	an adult	an astronaut	XorY	k	Right Item	1155	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	65	1	680	0	k	W	300	0	serviceDog	simpleChoice	an Olympian	a judge	XorY	d	Left Item	1807	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	66	1	680	0	k	W	300	0	counseling	simpleChoice	a judge	a celebrity	XorY	d	Left Item	1883	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	67	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a teacher	a terrorist	XorY	d	Left Item	848	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	68	1	680	0	k	W	300	0	serviceDog	simpleChoice	a teacher	a congressman	XorY	d	Left Item	1366	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	69	1	680	0	k	W	300	0	hearingAids	simpleChoice	a mother	a congressman	XorY	d	Left Item	1038	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	70	1	680	0	k	W	300	0	bucketList	simpleChoice	an elderly person	an adult	XorY	k	Right Item	1404	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	71	1	680	0	k	W	300	0	bucketList	simpleChoice	a soldier	a nun	XorY	k	Right Item	1592	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	72	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	a celebrity	XorY	d	Left Item	776	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	73	1	680	0	k	W	300	0	hearingAids	simpleChoice	a convict	a thief	XorY	k	Right Item	2202	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	74	1	680	0	k	W	300	0	serviceDog	simpleChoice	a thief	a judge	XorY	k	Right Item	823	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	75	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a nun	a rapist	XorY	d	Left Item	1144	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	76	1	680	0	k	W	300	0	surgery	simpleChoice	a nun	an assassin	XorY	d	Left Item	1314	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	77	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a soldier	a judge	XorY	k	Right Item	1659	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	78	1	680	0	k	W	300	0	legalFees	simpleChoice	a pedophile	a nun	XorY	k	Right Item	1024	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	79	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a police officer	a gang member	XorY	d	Left Item	2320	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	102	elaborate	1	80	1	680	0	k	W	300	0	paralysis	simpleChoice	an Olympian	a congressman	XorY	d	Left Item	2150	0	0	0	0	N/A	-1	visible
