exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	Group1	Group2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateInOutGroup	100	in-group	1	111	1	680	0	k	W	150	0	counseling	simpleChoice	a convict	a mother	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	1443	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	112	1	680	0	k	W	150	0	bucketList	simpleChoice	an addict	an elderly person	Walsh University alumnus	CSU Long Beach alumnus	XorY	k	Right Item	2606	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	113	1	680	0	k	W	150	0	counseling	simpleChoice	a pedophile	a police officer	Emerson College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1323	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	114	1	680	0	k	W	150	0	paralysis	simpleChoice	an addict	an assassin	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1283	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	115	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a gang member	a terrorist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3173	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	116	1	680	0	k	W	150	0	burntHouse	simpleChoice	a nun	an astronaut	Ursuline College alumnus	Marist College alumnus	XorY	k	Right Item	2602	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	117	1	680	0	k	W	150	0	surgery	simpleChoice	an assassin	a police officer	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	k	Right Item	1621	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	118	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a police officer	a rapist	Simmons College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1105	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	119	1	680	0	k	W	150	0	hearingAids	simpleChoice	a judge	a judge	Simmons College alumnus	Elmhurst College alumnus	XorY	k	Right Item	1172	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	120	1	680	0	k	W	150	0	paralysis	simpleChoice	an Olympian	a rapist	UNC  Wilmington alumnus	Regis University alumnus	XorY	k	Right Item	1411	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	121	1	680	0	k	W	150	0	serviceDog	simpleChoice	a soldier	an adult	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1347	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	122	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an adult	a police officer	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1286	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	123	1	680	0	k	W	150	0	serviceDog	simpleChoice	an assassin	a terrorist	Simmons College alumnus	CSU Long Beach alumnus	XorY	d	Left Item	2375	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	124	1	680	0	k	W	150	0	hearingAids	simpleChoice	an Olympian	a mother	Elmhurst College alumnus	Regis University alumnus	XorY	k	Right Item	1900	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	125	1	680	0	k	W	150	0	counseling	simpleChoice	an astronaut	a mother	Elmhurst College alumnus	Ithaca College alumnus	XorY	k	Right Item	1686	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	126	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a pedophile	an elderly person	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1481	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	127	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a rapist	an Olympian	Ithaca College alumnus	Ursuline College alumnus	XorY	k	Right Item	1115	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	128	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a father	a terrorist	Lewis University alumnus	Lewis University alumnus	XorY	d	Left Item	1517	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	129	1	680	0	k	W	150	0	burntHouse	simpleChoice	a pedophile	a nun	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	1404	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	130	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a convict	a judge	Ithaca College alumnus	Ithaca College alumnus	XorY	k	Right Item	1200	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	131	1	680	0	k	W	150	0	legalFees	simpleChoice	an elderly person	a mentor	Ursuline College alumnus	Milligan College alumnus	XorY	d	Left Item	948	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	132	1	680	0	k	W	150	0	bucketList	simpleChoice	a teacher	a convict	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	868	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	133	1	680	0	k	W	150	0	paralysis	simpleChoice	a nun	a pedophile	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1085	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	134	1	680	0	k	W	150	0	bucketList	simpleChoice	a gang member	a thief	Emerson College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1412	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	135	1	680	0	k	W	150	0	surgery	simpleChoice	a pedophile	a thief	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1174	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	136	1	680	0	k	W	150	0	bucketList	simpleChoice	a mentor	a judge	UNC  Wilmington alumnus	Regis University alumnus	XorY	d	Left Item	2428	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	137	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an Olympian	an Olympian	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1537	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	138	1	680	0	k	W	150	0	hearingAids	simpleChoice	a pedophile	a gang member	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	265	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	139	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an assassin	a teacher	Marist College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	104	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	140	1	680	0	k	W	150	0	hearingAids	simpleChoice	a police officer	a convict	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	129	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	141	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	a rapist	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	77	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	142	1	680	0	k	W	150	0	legalFees	simpleChoice	a police officer	a celebrity	Regis University alumnus	Ursuline College alumnus	XorY	d	Left Item	11	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	143	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a gang member	a rapist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	454	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	144	1	680	0	k	W	150	0	hearingAids	simpleChoice	an astronaut	a thief	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	170	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	145	1	680	0	k	W	150	0	legalFees	simpleChoice	an adult	an astronaut	Emerson College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	150	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	146	1	680	0	k	W	150	0	burntHouse	simpleChoice	a congressman	a mentor	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	202	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	147	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a celebrity	a thief	UNC  Wilmington alumnus	Simmons College alumnus	XorY	k	Right Item	211	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	148	1	680	0	k	W	150	0	hearingAids	simpleChoice	a father	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	791	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	149	1	680	0	k	W	150	0	paralysis	simpleChoice	an Olympian	a mentor	CSU Long Beach alumnus	Lewis University alumnus	XorY	k	Right Item	59	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	150	1	680	0	k	W	150	0	burntHouse	simpleChoice	an Olympian	a celebrity	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	396	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	151	1	680	0	k	W	150	0	hearingAids	simpleChoice	a gang member	a terrorist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	27	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	152	1	680	0	k	W	150	0	hearingAids	simpleChoice	an addict	an assassin	Ursuline College alumnus	Ithaca College alumnus	XorY	k	Right Item	3317	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	153	1	680	0	k	W	150	0	burntHouse	simpleChoice	a police officer	an adult	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	629	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	154	1	680	0	k	W	150	0	paralysis	simpleChoice	a gang member	a thief	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	18	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	155	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an elderly person	a terrorist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	99	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	156	1	680	0	k	W	150	0	serviceDog	simpleChoice	a nun	an Olympian	Regis University alumnus	Marist College alumnus	XorY	k	Right Item	36	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	100	in-group	1	157	1	680	0	k	W	150	0	serviceDog	simpleChoice	a pedophile	a celebrity	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2414	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	0	0	680	0	k	W	150	0	hearingAids	simpleChoice	an assassin	a mother	Ithaca College alumnus	Bethel College alumnus	XorY	k	Right Item	19704	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	1	0	680	0	k	W	150	0	paralysis	simpleChoice	a soldier	a soldier	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	4960	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	2	0	680	0	k	W	150	0	surgery	simpleChoice	a convict	an Olympian	UNC  Wilmington alumnus	Marist College alumnus	XorY	k	Right Item	5835	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	3	0	680	0	k	W	150	0	bucketList	simpleChoice	a convict	a mother	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	3069	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	4	0	680	0	k	W	150	0	legalFees	simpleChoice	a convict	a mentor	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2224	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	5	0	680	0	k	W	150	0	physicalTherapy	simpleChoice	a thief	a mentor	Simmons College alumnus	CSU Long Beach alumnus	XorY	k	Right Item	2325	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	6	0	680	0	k	W	150	0	burntHouse	simpleChoice	a gang member	a terrorist	Ithaca College alumnus	Walsh University alumnus	XorY	d	Left Item	5759	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	7	0	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	an Olympian	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4015	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	0	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a teacher	a pedophile	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2086	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	1	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an assassin	a soldier	UNC  Wilmington alumnus	Marist College alumnus	XorY	k	Right Item	2066	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	2	1	680	0	k	W	150	0	surgery	simpleChoice	an Olympian	a rapist	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	7363	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	3	1	680	0	k	W	150	0	burntHouse	simpleChoice	a judge	an adult	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2904	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	4	1	680	0	k	W	150	0	hearingAids	simpleChoice	a congressman	an Olympian	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	3494	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	5	1	680	0	k	W	150	0	burntHouse	simpleChoice	a father	a terrorist	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	3007	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	6	1	680	0	k	W	150	0	paralysis	simpleChoice	a celebrity	an assassin	Ithaca College alumnus	Ithaca College alumnus	XorY	d	Left Item	2986	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	7	1	680	0	k	W	150	0	paralysis	simpleChoice	a rapist	an addict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3645	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	8	1	680	0	k	W	150	0	bucketList	simpleChoice	a father	a pedophile	CSU Long Beach alumnus	Elmhurst College alumnus	XorY	d	Left Item	1755	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	9	1	680	0	k	W	150	0	legalFees	simpleChoice	an elderly person	a thief	UNC  Wilmington alumnus	Bethel College alumnus	XorY	k	Right Item	2872	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	10	1	680	0	k	W	150	0	bucketList	simpleChoice	a teacher	an adult	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	12841	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	11	1	680	0	k	W	150	0	paralysis	simpleChoice	an adult	a gang member	Emerson College alumnus	Milligan College alumnus	XorY	d	Left Item	3884	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	12	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	a soldier	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	1706	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	13	1	680	0	k	W	150	0	hearingAids	simpleChoice	a pedophile	a father	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	1234	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	14	1	680	0	k	W	150	0	burntHouse	simpleChoice	a pedophile	an assassin	Marist College alumnus	Emerson College alumnus	XorY	k	Right Item	4089	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	15	1	680	0	k	W	150	0	hearingAids	simpleChoice	a celebrity	a pedophile	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1541	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	16	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a nun	a soldier	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	5759	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	17	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a convict	an assassin	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	6789	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	18	1	680	0	k	W	150	0	surgery	simpleChoice	a pedophile	an assassin	Marist College alumnus	Elmhurst College alumnus	XorY	k	Right Item	3723	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	19	1	680	0	k	W	150	0	counseling	simpleChoice	an assassin	an astronaut	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	12526	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	20	1	680	0	k	W	150	0	paralysis	simpleChoice	a convict	a nun	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2374	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	21	1	680	0	k	W	150	0	burntHouse	simpleChoice	a mentor	a police officer	Walsh University alumnus	Marist College alumnus	XorY	d	Left Item	2966	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	22	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a mother	an astronaut	Simmons College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	23	1	680	0	k	W	150	0	paralysis	simpleChoice	a gang member	a thief	UNC  Wilmington alumnus	Regis University alumnus	XorY	d	Left Item	2748	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	24	1	680	0	k	W	150	0	hearingAids	simpleChoice	a judge	an elderly person	Marist College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2727	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	25	1	680	0	k	W	150	0	burntHouse	simpleChoice	a celebrity	a judge	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	2312	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	26	1	680	0	k	W	150	0	bucketList	simpleChoice	a mother	a rapist	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	4663	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	27	1	680	0	k	W	150	0	serviceDog	simpleChoice	a teacher	an Olympian	Simmons College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3452	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	28	1	680	0	k	W	150	0	paralysis	simpleChoice	a rapist	a soldier	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	2659	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	29	1	680	0	k	W	150	0	hearingAids	simpleChoice	an adult	a gang member	Ithaca College alumnus	Lewis University alumnus	XorY	d	Left Item	1363	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	30	1	680	0	k	W	150	0	paralysis	simpleChoice	a father	an addict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3160	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	31	1	680	0	k	W	150	0	surgery	simpleChoice	an Olympian	a father	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1571	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	32	1	680	0	k	W	150	0	bucketList	simpleChoice	an elderly person	a convict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2607	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	33	1	680	0	k	W	150	0	surgery	simpleChoice	a congressman	a teacher	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3425	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	34	1	680	0	k	W	150	0	bucketList	simpleChoice	a gang member	a terrorist	Bethel College alumnus	Walsh University alumnus	XorY	d	Left Item	4146	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	35	1	680	0	k	W	150	0	legalFees	simpleChoice	a pedophile	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1396	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	36	1	680	0	k	W	150	0	burntHouse	simpleChoice	an Olympian	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4548	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	37	1	680	0	k	W	150	0	surgery	simpleChoice	an elderly person	a pedophile	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	2371	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	38	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a nun	a judge	Ursuline College alumnus	Simmons College alumnus	XorY	k	Right Item	3144	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	39	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a pedophile	Simmons College alumnus	CSU Long Beach alumnus	XorY	d	Left Item	9240	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	40	1	680	0	k	W	150	0	bucketList	simpleChoice	a thief	a thief	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3154	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	41	1	680	0	k	W	150	0	bucketList	simpleChoice	an astronaut	a father	Ithaca College alumnus	Ursuline College alumnus	XorY	k	Right Item	4828	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	42	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a convict	a convict	Elmhurst College alumnus	Milligan College alumnus	XorY	k	Right Item	2128	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	43	1	680	0	k	W	150	0	surgery	simpleChoice	a father	a congressman	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2295	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	44	1	680	0	k	W	150	0	burntHouse	simpleChoice	a congressman	a police officer	Walsh University alumnus	Emerson College alumnus	XorY	k	Right Item	2793	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	101	ingroup	1	45	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a celebrity	a mother	Milligan College alumnus	Marist College alumnus	XorY	k	Right Item	5562	0	0	0	0	N/A	-1	visible
